Number of Cities,Total Length,Time (s)
13,367.3210699680202,0.11107707023620605
13,274.84343753777165,0.12170124053955078
13,445.7185747883377,0.1271669864654541
13,409.4898728219243,0.1230618953704834
13,373.2797274365611,0.17397665977478027
13,400.24806491517495,0.17078948020935059
13,448.82218687125606,0.1645822525024414
13,383.19421302269933,0.25675535202026367
13,443.41102315710856,0.1428079605102539
13,401.7313658455641,0.2148888111114502
13,407.679937820537,0.20248103141784668
13,440.8713006108152,0.19907546043395996
13,435.889258312334,0.2206130027770996
13,406.7380054087806,0.15776276588439941
13,386.8697008189718,0.14521169662475586
13,387.8692905227107,0.11625528335571289
13,432.02528623284076,0.08209705352783203
13,364.2589124033889,0.09697890281677246
13,431.69628978469467,0.11280226707458496
13,387.9309132253795,0.10128140449523926
14,478.3100559202221,0.1096353530883789
14,436.1572355484161,0.11834287643432617
14,470.9709052336073,0.09939217567443848
14,483.79591982061254,0.11617326736450195
14,494.247999657634,0.10580611228942871
14,450.75365369123074,0.12474894523620605
14,434.3382543285518,0.11612868309020996
14,457.2250450409049,0.10540485382080078
14,440.4959339833735,0.11411142349243164
14,387.2279413761328,0.10925078392028809
14,509.38484457819754,0.09656357765197754
14,488.0204798931619,0.12420058250427246
14,435.20594421137764,0.13100337982177734
14,404.80598051596354,0.12291431427001953
14,410.2326319690136,0.15683341026306152
14,475.051656296379,0.1321394443511963
14,495.73216060248126,0.11437106132507324
14,408.8400636841482,0.09992623329162598
14,465.3671643441182,0.10175037384033203
14,471.8958866101381,0.11327743530273438
14,415.82785148456935,0.11078095436096191
14,464.777245333955,0.1200723648071289
14,455.1019749893254,0.12279152870178223
14,403.6461127203537,0.11546492576599121
14,482.79176709256234,0.11489701271057129
14,458.27541757882966,0.09645485877990723
14,443.9920028667865,0.23740839958190918
14,407.5078042347051,0.19491267204284668
14,442.27546172677717,0.2166154384613037
14,544.1440809785405,0.11725950241088867
14,419.16921491804953,0.12218260765075684
14,499.34309047497607,0.22269153594970703
14,389.8873128726824,0.25605177879333496
14,395.8963452319463,0.13899588584899902
14,461.4985513538733,0.14707660675048828
14,426.1734147566037,0.191481351852417
14,446.41956534655804,0.13033223152160645
14,453.2987572283018,0.16123437881469727
14,469.7228657494619,0.1154935359954834
14,411.64036299222334,0.11078619956970215
14,486.2983465947667,0.11151456832885742
14,520.6584959367237,0.10761308670043945
14,395.7866333026921,0.1648726463317871
14,477.7682073018874,0.2177107334136963
14,463.51737342216455,0.10630965232849121
